module,doctype,fieldname,label,fieldtype,pg_type,options,reqd,unique,index,read_only,default,fetch_from
Stock,Batch,produced_qty,Produced Qty,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Batch,use_batchwise_valuation,Use Batch-wise Valuation,Check,smallint,,0,0,0,1,0,
Stock,Batch,allow_negative_stock_for_batch,Allow Negative Stock for Batch,Check,smallint,,0,0,0,0,0,
Stock,Bin,warehouse,Warehouse,Link,varchar(140),Warehouse,1,0,1,1,,
Stock,Bin,item_code,Item Code,Link,varchar(140),Item,1,0,0,1,,
Stock,Bin,reserved_qty,Reserved Qty,Float,"numeric(21,9)",,0,0,0,1,0.00,
Stock,Bin,actual_qty,Actual Qty,Float,"numeric(21,9)",,0,0,0,1,0.00,
Stock,Bin,ordered_qty,Ordered Qty,Float,"numeric(21,9)",,0,0,0,1,0.00,
Stock,Bin,indented_qty,Requested Qty,Float,"numeric(21,9)",,0,0,0,1,0.00,
Stock,Bin,planned_qty,Planned Qty,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Bin,projected_qty,Projected Qty,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Bin,reserved_qty_for_production,Reserved Qty for Production,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Bin,reserved_qty_for_sub_contract,Reserved Qty for Subcontract,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Bin,stock_uom,UOM,Link,varchar(140),UOM,0,0,0,1,,
Stock,Bin,company,Company,Link,varchar(140),Company,0,0,0,1,,warehouse.company
Stock,Bin,valuation_rate,Valuation Rate,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Bin,stock_value,Stock Value,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Bin,reserved_qty_for_production_plan,Reserved Qty for Production Plan,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Bin,reserved_stock,Reserved Stock,Float,"numeric(21,9)",,0,0,0,1,0,
Stock,Company Restriction,company,Company,Link,varchar(140),Company,1,0,0,0,,
Stock,Customs Tariff Number,tariff_number,Tariff Number,Data,varchar(140),,1,1,0,0,,
Stock,Customs Tariff Number,description,Description,Data,varchar(140),,0,0,0,0,,
Stock,Delivery Note,naming_series,Series,Select,varchar(140),MAT-DN-.YYYY.-|MAT-DN-RET-.YYYY.-,1,0,0,0,,
Stock,Delivery Note,customer,Customer,Link,varchar(140),Customer,1,0,1,0,,
Stock,Delivery Note,customer_name,Customer Name,Data,varchar(140),,0,0,0,1,,customer.customer_name
Stock,Delivery Note,amended_from,Amended From,Link,varchar(140),Delivery Note,0,0,0,1,,
Stock,Delivery Note,company,Company,Link,varchar(140),Company,1,0,0,0,,
Stock,Delivery Note,posting_date,Date,Date,date,,1,0,1,0,Today,
Stock,Delivery Note,posting_time,Posting Time,Time,time(6),,1,0,0,0,Now,
Stock,Delivery Note,set_posting_time,Edit Posting Date and Time,Check,smallint,,0,0,0,0,0,
Stock,Delivery Note,is_return,Is Return,Check,smallint,,0,0,0,1,0,
Stock,Delivery Note,issue_credit_note,Issue Credit Note,Check,smallint,,0,0,0,0,0,
Stock,Delivery Note,return_against,Return Against Delivery Note,Link,varchar(140),Delivery Note,0,0,1,1,,
Stock,Delivery Note,po_no,Customer's Purchase Order No,Small Text,text,,0,0,0,0,,
Stock,Delivery Note,po_date,Customer's Purchase Order Date,Date,date,,0,0,0,0,,
Stock,Delivery Note,shipping_address_name,Shipping Address,Link,varchar(140),Address,0,0,0,0,,
Stock,Delivery Note,shipping_address,Shipping Address,Text Editor,text,,0,0,0,1,,
Stock,Delivery Note,contact_person,Contact Person,Link,varchar(140),Contact,0,0,0,0,,
Stock,Delivery Note,contact_display,Contact,Small Text,text,,0,0,0,1,,
Stock,Delivery Note,contact_mobile,Mobile No,Small Text,text,Phone,0,0,0,1,,
Stock,Delivery Note,contact_email,Contact Email,Data,varchar(140),Email,0,0,0,1,,
Stock,Delivery Note,customer_address,Billing Address Name,Link,varchar(140),Address,0,0,0,0,,
Stock,Delivery Note,tax_id,Tax Id,Data,varchar(140),,0,0,0,1,,
Stock,Delivery Note,address_display,Billing Address,Text Editor,text,,0,0,0,1,,
Stock,Delivery Note,company_address,Company Address Name,Link,varchar(140),Address,0,0,0,0,,
Stock,Delivery Note,company_address_display,Company Address,Text Editor,text,,0,0,0,1,,
Stock,Delivery Note,currency,Currency,Link,varchar(140),Currency,1,0,0,0,,
Stock,Delivery Note,conversion_rate,Exchange Rate,Float,"numeric(21,9)",,1,0,0,0,,
Stock,Delivery Note,selling_price_list,Price List,Link,varchar(140),Price List,1,0,0,0,,
Stock,Delivery Note,price_list_currency,Price List Currency,Link,varchar(140),Currency,1,0,0,1,,
Stock,Delivery Note,plc_conversion_rate,Price List Exchange Rate,Float,"numeric(21,9)",,1,0,0,0,,
Stock,Delivery Note,ignore_pricing_rule,Ignore Pricing Rule,Check,smallint,,0,0,0,0,0,
Stock,Delivery Note,set_warehouse,Set Source Warehouse,Link,varchar(140),Warehouse,0,0,0,0,,
Stock,Delivery Note,scan_barcode,Scan Barcode,Data,varchar(140),Barcode,0,0,0,0,,
Stock,Delivery Note,total_qty,Total Quantity,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Delivery Note,base_total,Total (Company Currency),Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Stock,Delivery Note,base_net_total,Net Total (Company Currency),Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Stock,Delivery Note,total,Total,Currency,"numeric(21,9)",currency,0,0,0,1,,
Stock,Delivery Note,net_total,Net Total,Currency,"numeric(21,9)",currency,0,0,0,1,,
Stock,Delivery Note,total_net_weight,Total Net Weight,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Delivery Note,tax_category,Tax Category,Link,varchar(140),Tax Category,0,0,0,0,,
Stock,Delivery Note,shipping_rule,Shipping Rule,Link,varchar(140),Shipping Rule,0,0,0,0,,
Stock,Delivery Note,taxes_and_charges,Sales Taxes and Charges Template,Link,varchar(140),Sales Taxes and Charges Template,0,0,0,0,,
Stock,Delivery Note,other_charges_calculation,Taxes and Charges Calculation,Text Editor,text,,0,0,0,1,,
Stock,Delivery Note,base_total_taxes_and_charges,Total Taxes and Charges (Company Currency),Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Stock,Delivery Note,total_taxes_and_charges,Total Taxes and Charges,Currency,"numeric(21,9)",currency,0,0,0,1,,
Stock,Delivery Note,apply_discount_on,Apply Additional Discount On,Select,varchar(140),Grand Total|Net Total,0,0,0,0,Grand Total,
Stock,Delivery Note,base_discount_amount,Additional Discount Amount (Company Currency),Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Stock,Delivery Note,additional_discount_percentage,Additional Discount Percentage,Float,"numeric(21,9)",,0,0,0,0,,
Stock,Delivery Note,discount_amount,Additional Discount Amount,Currency,"numeric(21,9)",currency,0,0,0,0,,
Stock,Delivery Note,base_grand_total,Grand Total,Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Stock,Delivery Note,base_rounding_adjustment,Rounding Adjustment,Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Stock,Delivery Note,base_rounded_total,Rounded Total,Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Stock,Delivery Note,base_in_words,In Words,Data,varchar(140),,0,0,0,1,,
Stock,Delivery Note,grand_total,Grand Total,Currency,"numeric(21,9)",currency,0,0,0,1,,
Stock,Delivery Note,rounding_adjustment,Rounding Adjustment,Currency,"numeric(21,9)",currency,0,0,0,1,,
Stock,Delivery Note,rounded_total,Rounded Total,Currency,"numeric(21,9)",currency,0,0,0,1,,
Stock,Delivery Note,in_words,In Words,Data,varchar(140),,0,0,0,1,,
Stock,Delivery Note,tc_name,Terms,Link,varchar(140),Terms and Conditions,0,0,0,0,,
Stock,Delivery Note,terms,Terms and Conditions Details,Text Editor,text,,0,0,0,0,,
Stock,Delivery Note,transporter,Transporter,Link,varchar(140),Supplier,0,0,0,0,,
Stock,Delivery Note,driver,Driver,Link,varchar(140),Driver,0,0,0,0,,
Stock,Delivery Note,lr_no,Transport Receipt No,Data,varchar(140),,0,0,0,0,,
Stock,Delivery Note,vehicle_no,Vehicle No,Data,varchar(140),,0,0,0,0,,
Stock,Delivery Note,transporter_name,Transporter Name,Data,varchar(140),,0,0,0,1,,transporter.supplier_name
Stock,Delivery Note,driver_name,Driver Name,Data,varchar(140),,0,0,0,0,,driver.full_name
Stock,Delivery Note,lr_date,Transport Receipt Date,Date,date,,0,0,0,0,Today,
Stock,Delivery Note,project,Project,Link,varchar(140),Project,0,0,0,0,,
Stock,Delivery Note,per_billed,% Amount Billed,Percent,"numeric(21,9)",,0,0,0,1,,
Stock,Delivery Note,customer_group,Customer Group,Link,varchar(140),Customer Group,0,0,0,0,,
Stock,Delivery Note,territory,Territory,Link,varchar(140),Territory,0,0,0,0,,
Stock,Delivery Note,letter_head,Letter Head,Link,varchar(140),Letter Head,0,0,0,0,,
Stock,Delivery Note,select_print_heading,Print Heading,Link,varchar(140),Print Heading,0,0,0,0,,
Stock,Delivery Note,language,Print Language,Link,varchar(140),Language,0,0,0,1,,customer.language
Stock,Delivery Note,print_without_amount,Print Without Amount,Check,smallint,,0,0,0,0,0,
Stock,Delivery Note,group_same_items,Group same items,Check,smallint,,0,0,0,0,0,
Stock,Delivery Note,status,Status,Select,varchar(140),Draft|To Bill|Partially Billed|Completed|Return|Return Issued|Cancelled|Closed,1,0,1,1,Draft,
Stock,Delivery Note,per_installed,% Installed,Percent,"numeric(21,9)",,0,0,0,1,,
Stock,Delivery Note,installation_status,Installation Status,Select,varchar(140),,0,0,0,0,,
Stock,Delivery Note,excise_page,Excise Page Number,Data,varchar(140),,0,0,0,0,,
Stock,Delivery Note,instructions,Instructions,Text,text,,0,0,0,0,,
Stock,Delivery Note,auto_repeat,Auto Repeat,Link,varchar(140),Auto Repeat,0,0,0,1,,
Stock,Delivery Note,sales_partner,Sales Partner,Link,varchar(140),Sales Partner,0,0,0,0,,
Stock,Delivery Note,commission_rate,Commission Rate (%),Float,"numeric(21,9)",,0,0,0,0,,sales_partner.commission_rate
Stock,Delivery Note,total_commission,Total Commission,Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,0,,
Stock,Delivery Note,is_internal_customer,Is Internal Customer,Check,smallint,,0,0,0,1,0,customer.is_internal_customer
Stock,Delivery Note,inter_company_reference,Inter Company Reference,Link,varchar(140),Purchase Receipt,0,0,0,0,,
Stock,Delivery Note,per_returned,% Returned,Percent,"numeric(21,9)",,0,0,0,1,,
Stock,Delivery Note,set_target_warehouse,Set Target Warehouse,Link,varchar(140),Warehouse,0,0,0,0,,
Stock,Delivery Note,represents_company,Represents Company,Link,varchar(140),Company,0,0,0,1,,customer.represents_company
Stock,Delivery Note,disable_rounded_total,Disable Rounded Total,Check,smallint,,0,0,0,0,0,
Stock,Delivery Note,dispatch_address_name,Dispatch Address Name,Link,varchar(140),Address,0,0,0,0,,
Stock,Delivery Note,dispatch_address,Dispatch Address,Text Editor,text,,0,0,0,1,,
Stock,Delivery Note,amount_eligible_for_commission,Amount Eligible for Commission,Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Stock,Delivery Note,cost_center,Cost Center,Link,varchar(140),Cost Center,0,0,0,0,,
Stock,Delivery Note,incoterm,Incoterm,Link,varchar(140),Incoterm,0,0,0,0,,
Stock,Delivery Note,named_place,Named Place,Data,varchar(140),,0,0,0,0,,
Stock,Delivery Note,delivery_trip,Delivery Trip,Link,varchar(140),Delivery Trip,0,0,0,0,,
Stock,Delivery Note,utm_medium,Medium,Link,varchar(140),UTM Medium,0,0,0,0,,
Stock,Delivery Note,utm_content,Content,Data,varchar(140),,0,0,0,0,,
Stock,Delivery Note,utm_source,Source,Link,varchar(140),UTM Source,0,0,0,0,,
Stock,Delivery Note,utm_campaign,Campaign,Link,varchar(140),UTM Campaign,0,0,0,0,,
Stock,Delivery Note,company_contact_person,Company Contact Person,Link,varchar(140),Contact,0,0,0,0,,
Stock,Delivery Note,title,Title,Data,varchar(140),,0,0,0,0,,
Stock,Delivery Note Item,barcode,Barcode,Data,varchar(140),,0,0,0,0,,
Stock,Delivery Note Item,item_code,Item Code,Link,varchar(140),Item,1,0,1,0,,
Stock,Delivery Note Item,is_product_bundle,Is Product Bundle,Check,smallint,,0,0,0,1,0,
Stock,Delivery Note Item,product_bundle,Product Bundle,Link,varchar(140),Product Bundle,0,0,0,0,,
Stock,Delivery Note Item,item_name,Item Name,Data,varchar(140),,1,0,0,0,,
Stock,Delivery Note Item,customer_item_code,Customer's Item Code,Data,varchar(140),,0,0,0,1,,
Stock,Delivery Note Item,description,Description,Text Editor,text,,0,0,0,0,,
Stock,Delivery Note Item,image,Image,Attach,text,,0,0,0,0,,item_code.image
Stock,Delivery Note Item,qty,Quantity,Float,"numeric(21,9)",,1,0,0,0,,
Stock,Delivery Note Item,stock_uom,Stock UOM,Link,varchar(140),UOM,1,0,0,1,,
Stock,Delivery Note Item,uom,UOM,Link,varchar(140),UOM,1,0,0,0,,
Stock,Delivery Note Item,conversion_factor,UOM Conversion Factor,Float,"numeric(21,9)",,1,0,0,1,,
Stock,Delivery Note Item,stock_qty,Qty in Stock UOM,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Delivery Note Item,price_list_rate,Price List Rate,Currency,"numeric(21,9)",currency,0,0,0,1,,
Stock,Delivery Note Item,base_price_list_rate,Price List Rate (Company Currency),Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Stock,Delivery Note Item,margin_type,Margin Type,Select,varchar(140),Percentage|Amount,0,0,0,0,,
Stock,Delivery Note Item,margin_rate_or_amount,Margin Rate or Amount,Float,"numeric(21,9)",,0,0,0,0,,
Stock,Delivery Note Item,rate_with_margin,Rate With Margin,Currency,"numeric(21,9)",currency,0,0,0,1,,
Stock,Delivery Note Item,discount_percentage,Discount (%) on Price List Rate with Margin,Float,"numeric(21,9)",,0,0,0,0,,
Stock,Delivery Note Item,discount_amount,Discount Amount,Currency,"numeric(21,9)",currency,0,0,0,0,,
Stock,Delivery Note Item,base_rate_with_margin,Rate With Margin (Company Currency),Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Stock,Delivery Note Item,rate,Rate,Currency,"numeric(21,9)",currency,0,0,0,0,,
Stock,Delivery Note Item,amount,Amount,Currency,"numeric(21,9)",currency,0,0,0,1,,
Stock,Delivery Note Item,base_rate,Rate (Company Currency),Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Stock,Delivery Note Item,base_amount,Amount (Company Currency),Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Stock,Delivery Note Item,pricing_rules,Pricing Rules,Small Text,text,,0,0,0,1,,
Stock,Delivery Note Item,is_free_item,Is Free Item,Check,smallint,,0,0,0,1,0,
Stock,Delivery Note Item,net_rate,Net Rate,Currency,"numeric(21,9)",currency,0,0,0,1,,
Stock,Delivery Note Item,net_amount,Net Amount,Currency,"numeric(21,9)",currency,0,0,0,1,,
Stock,Delivery Note Item,base_net_rate,Net Rate (Company Currency),Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Stock,Delivery Note Item,base_net_amount,Net Amount (Company Currency),Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Stock,Delivery Note Item,weight_per_unit,Weight Per Unit,Float,"numeric(21,9)",,0,0,0,0,,
Stock,Delivery Note Item,total_weight,Total Weight,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Delivery Note Item,weight_uom,Weight UOM,Link,varchar(140),UOM,0,0,0,0,,
Stock,Delivery Note Item,warehouse,Warehouse,Link,varchar(140),Warehouse,0,0,0,0,,
Stock,Delivery Note Item,target_warehouse,Target Warehouse,Link,varchar(140),Warehouse,0,0,0,0,,
Stock,Delivery Note Item,quality_inspection,Quality Inspection,Link,varchar(140),Quality Inspection,0,0,0,0,,
Stock,Delivery Note Item,actual_qty,Qty (Warehouse),Float,"numeric(21,9)",,0,0,0,1,,
Stock,Delivery Note Item,actual_batch_qty,Available Batch Qty at From Warehouse,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Delivery Note Item,item_group,Item Group,Link,varchar(140),Item Group,0,0,0,1,,
Stock,Delivery Note Item,brand,Brand Name,Link,varchar(140),Brand,0,0,0,1,,
Stock,Delivery Note Item,item_tax_rate,Item Tax Rate,Small Text,text,,0,0,0,1,,
Stock,Delivery Note Item,expense_account,Expense Account,Link,varchar(140),Account,0,0,0,0,,
Stock,Delivery Note Item,item_tax_template,Item Tax Template,Link,varchar(140),Item Tax Template,0,0,0,0,,
Stock,Delivery Note Item,cost_center,Cost Center,Link,varchar(140),Cost Center,0,0,0,0,:Company,
Stock,Delivery Note Item,allow_zero_valuation_rate,Allow Zero Valuation Rate,Check,smallint,,0,0,0,0,0,
Stock,Delivery Note Item,against_sales_order,Against Sales Order,Link,varchar(140),Sales Order,0,0,1,1,,
Stock,Delivery Note Item,against_sales_invoice,Against Sales Invoice,Link,varchar(140),Sales Invoice,0,0,1,1,,
Stock,Delivery Note Item,so_detail,Against Sales Order Item,Data,varchar(140),,0,0,1,1,,
Stock,Delivery Note Item,si_detail,Against Sales Invoice Item,Data,varchar(140),,0,0,1,1,,
Stock,Delivery Note Item,installed_qty,Installed Qty,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Delivery Note Item,billed_amt,Billed Amt,Currency,"numeric(21,9)",currency,0,0,0,1,,
Stock,Delivery Note Item,page_break,Page Break,Check,smallint,,0,0,0,0,0,
Stock,Delivery Note Item,project,Project,Link,varchar(140),Project,0,0,0,0,,
Stock,Delivery Note Item,dn_detail,Against Delivery Note Item,Data,varchar(140),,0,0,1,1,,
Stock,Delivery Note Item,returned_qty,Returned Qty in Stock UOM,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Delivery Note Item,incoming_rate,Incoming Rate,Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Stock,Delivery Note Item,stock_uom_rate,Rate of Stock UOM,Currency,"numeric(21,9)",currency,0,0,0,1,,
Stock,Delivery Note Item,grant_commission,Grant Commission,Check,smallint,,0,0,0,1,0,item_code.grant_commission
Stock,Delivery Note Item,pick_list_item,Pick List Item,Data,varchar(140),,0,0,0,1,,
Stock,Delivery Note Item,purchase_order,Purchase Order,Link,varchar(140),Purchase Order,0,0,1,1,,
Stock,Delivery Note Item,purchase_order_item,Purchase Order Item,Data,varchar(140),,0,0,0,1,,
Stock,Delivery Note Item,has_item_scanned,Has Item Scanned,Check,smallint,,0,0,0,1,0,
Stock,Delivery Note Item,material_request,Material Request,Link,varchar(140),Material Request,0,0,0,0,,
Stock,Delivery Note Item,material_request_item,Material Request Item,Data,varchar(140),,0,0,0,0,,
Stock,Delivery Note Item,received_qty,Received Qty,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Delivery Note Item,packed_qty,Packed Qty,Float,"numeric(21,9)",,0,0,0,1,0,
Stock,Delivery Note Item,serial_and_batch_bundle,Serial and Batch Bundle,Link,varchar(140),Serial and Batch Bundle,0,0,1,0,,
Stock,Delivery Note Item,serial_no,Serial No,Text,text,,0,0,0,0,,
Stock,Delivery Note Item,batch_no,Batch No,Link,varchar(140),Batch,0,0,1,0,,
Stock,Delivery Note Item,use_serial_batch_fields,Use Serial No / Batch Fields,Check,smallint,,0,0,0,0,0,
Stock,Delivery Note Item,distributed_discount_amount,Distributed Discount Amount,Currency,"numeric(21,9)",currency,0,0,0,0,,
Stock,Delivery Note Item,company_total_stock,Qty (Company),Float,"numeric(21,9)",,0,0,0,1,,
Stock,Delivery Note Item,against_pick_list,Against Pick List,Link,varchar(140),Pick List,0,0,1,1,,
Stock,Delivery Settings,dispatch_template,Dispatch Notification Template,Link,varchar(140),Email Template,0,0,0,0,,
Stock,Delivery Settings,dispatch_attachment,Dispatch Notification Attachment,Link,varchar(140),Print Format,0,0,0,0,,
Stock,Delivery Settings,send_with_attachment,Send with Attachment,Check,smallint,,0,0,0,0,0,
Stock,Delivery Settings,stop_delay,Delay between Delivery Stops,Int,integer,,0,0,0,0,,
Stock,Delivery Stop,customer,Customer,Link,varchar(140),Customer,0,0,0,0,,
Stock,Delivery Stop,address,Address Name,Link,varchar(140),Address,1,0,0,0,,
Stock,Delivery Stop,locked,Locked,Check,smallint,,0,0,0,0,0,
