app,module,from_doctype,fieldname,relation,to_doctype,to_origin
erpnext,Stock,Delivery Note,customer_address,link,Address,frappe/Contacts
erpnext,Stock,Delivery Note,company_address,link,Address,frappe/Contacts
erpnext,Stock,Delivery Note,currency,link,Currency,frappe/Geo
erpnext,Stock,Delivery Note,selling_price_list,link,Price List,erpnext/Stock
erpnext,Stock,Delivery Note,price_list_currency,link,Currency,frappe/Geo
erpnext,Stock,Delivery Note,set_warehouse,link,Warehouse,erpnext/Stock
erpnext,Stock,Delivery Note,tax_category,link,Tax Category,erpnext/Accounts
erpnext,Stock,Delivery Note,shipping_rule,link,Shipping Rule,erpnext/Accounts
erpnext,Stock,Delivery Note,taxes_and_charges,link,Sales Taxes and Charges Template,erpnext/Accounts
erpnext,Stock,Delivery Note,tc_name,link,Terms and Conditions,erpnext/Setup
erpnext,Stock,Delivery Note,transporter,link,Supplier,erpnext/Buying
erpnext,Stock,Delivery Note,driver,link,Driver,erpnext/Setup
erpnext,Stock,Delivery Note,project,link,Project,erpnext/Projects
erpnext,Stock,Delivery Note,customer_group,link,Customer Group,erpnext/Setup
erpnext,Stock,Delivery Note,territory,link,Territory,erpnext/Setup
erpnext,Stock,Delivery Note,letter_head,link,Letter Head,frappe/Printing
erpnext,Stock,Delivery Note,select_print_heading,link,Print Heading,frappe/Printing
erpnext,Stock,Delivery Note,language,link,Language,frappe/Core
erpnext,Stock,Delivery Note,auto_repeat,link,Auto Repeat,frappe/Automation
erpnext,Stock,Delivery Note,sales_partner,link,Sales Partner,erpnext/Setup
erpnext,Stock,Delivery Note,inter_company_reference,link,Purchase Receipt,erpnext/Stock
erpnext,Stock,Delivery Note,set_target_warehouse,link,Warehouse,erpnext/Stock
erpnext,Stock,Delivery Note,represents_company,link,Company,erpnext/Setup
erpnext,Stock,Delivery Note,dispatch_address_name,link,Address,frappe/Contacts
erpnext,Stock,Delivery Note,cost_center,link,Cost Center,erpnext/Accounts
erpnext,Stock,Delivery Note,incoterm,link,Incoterm,erpnext/Setup
erpnext,Stock,Delivery Note,delivery_trip,link,Delivery Trip,erpnext/Stock
erpnext,Stock,Delivery Note,utm_medium,link,UTM Medium,frappe/Website
erpnext,Stock,Delivery Note,utm_source,link,UTM Source,frappe/Website
erpnext,Stock,Delivery Note,utm_campaign,link,UTM Campaign,frappe/Website
erpnext,Stock,Delivery Note,company_contact_person,link,Contact,frappe/Contacts
erpnext,Stock,Delivery Note,items,child_table,Delivery Note Item,erpnext/Stock
erpnext,Stock,Delivery Note,pricing_rules,child_table,Pricing Rule Detail,erpnext/Accounts
erpnext,Stock,Delivery Note,packed_items,child_table,Packed Item,erpnext/Stock
erpnext,Stock,Delivery Note,taxes,child_table,Sales Taxes and Charges,erpnext/Accounts
erpnext,Stock,Delivery Note,sales_team,child_table,Sales Team,erpnext/Selling
erpnext,Stock,Delivery Note,item_wise_tax_details,child_table,Item Wise Tax Detail,erpnext/Accounts
erpnext,Stock,Delivery Note Item,item_code,link,Item,erpnext/Stock
erpnext,Stock,Delivery Note Item,product_bundle,link,Product Bundle,erpnext/Selling
erpnext,Stock,Delivery Note Item,stock_uom,link,UOM,erpnext/Setup
erpnext,Stock,Delivery Note Item,uom,link,UOM,erpnext/Setup
erpnext,Stock,Delivery Note Item,weight_uom,link,UOM,erpnext/Setup
erpnext,Stock,Delivery Note Item,warehouse,link,Warehouse,erpnext/Stock
erpnext,Stock,Delivery Note Item,target_warehouse,link,Warehouse,erpnext/Stock
erpnext,Stock,Delivery Note Item,quality_inspection,link,Quality Inspection,erpnext/Stock
erpnext,Stock,Delivery Note Item,item_group,link,Item Group,erpnext/Setup
erpnext,Stock,Delivery Note Item,brand,link,Brand,erpnext/Setup
erpnext,Stock,Delivery Note Item,expense_account,link,Account,erpnext/Accounts
erpnext,Stock,Delivery Note Item,item_tax_template,link,Item Tax Template,erpnext/Accounts
erpnext,Stock,Delivery Note Item,cost_center,link,Cost Center,erpnext/Accounts
erpnext,Stock,Delivery Note Item,against_sales_order,link,Sales Order,erpnext/Selling
erpnext,Stock,Delivery Note Item,against_sales_invoice,link,Sales Invoice,erpnext/Accounts
erpnext,Stock,Delivery Note Item,project,link,Project,erpnext/Projects
erpnext,Stock,Delivery Note Item,purchase_order,link,Purchase Order,erpnext/Buying
erpnext,Stock,Delivery Note Item,material_request,link,Material Request,erpnext/Stock
erpnext,Stock,Delivery Note Item,serial_and_batch_bundle,link,Serial and Batch Bundle,erpnext/Stock
erpnext,Stock,Delivery Note Item,batch_no,link,Batch,erpnext/Stock
erpnext,Stock,Delivery Note Item,against_pick_list,link,Pick List,erpnext/Stock
erpnext,Stock,Delivery Settings,dispatch_template,link,Email Template,frappe/Email
erpnext,Stock,Delivery Settings,dispatch_attachment,link,Print Format,frappe/Printing
erpnext,Stock,Delivery Stop,customer,link,Customer,erpnext/Selling
erpnext,Stock,Delivery Stop,address,link,Address,frappe/Contacts
erpnext,Stock,Delivery Stop,delivery_note,link,Delivery Note,erpnext/Stock
erpnext,Stock,Delivery Stop,contact,link,Contact,frappe/Contacts
erpnext,Stock,Delivery Stop,uom,link,UOM,erpnext/Setup
erpnext,Stock,Delivery Trip,company,link,Company,erpnext/Setup
erpnext,Stock,Delivery Trip,driver,link,Driver,erpnext/Setup
erpnext,Stock,Delivery Trip,uom,link,UOM,erpnext/Setup
erpnext,Stock,Delivery Trip,vehicle,link,Vehicle,erpnext/Setup
erpnext,Stock,Delivery Trip,amended_from,link,Delivery Trip,erpnext/Stock
erpnext,Stock,Delivery Trip,driver_address,link,Address,frappe/Contacts
erpnext,Stock,Delivery Trip,employee,link,Employee,erpnext/Setup
erpnext,Stock,Delivery Trip,delivery_stops,child_table,Delivery Stop,erpnext/Stock
erpnext,Stock,Inventory Dimension,reference_document,link,DocType,frappe/Core
erpnext,Stock,Inventory Dimension,document_type,link,DocType,frappe/Core
erpnext,Stock,Item,variant_of,link,Item,erpnext/Stock
erpnext,Stock,Item,item_group,link,Item Group,erpnext/Setup
erpnext,Stock,Item,stock_uom,link,UOM,erpnext/Setup
erpnext,Stock,Item,asset_category,link,Asset Category,erpnext/Assets
erpnext,Stock,Item,brand,link,Brand,erpnext/Setup
erpnext,Stock,Item,weight_uom,link,UOM,erpnext/Setup
erpnext,Stock,Item,purchase_uom,link,UOM,erpnext/Setup
erpnext,Stock,Item,country_of_origin,link,Country,frappe/Geo
erpnext,Stock,Item,customs_tariff_number,link,Customs Tariff Number,erpnext/Stock
erpnext,Stock,Item,sales_uom,link,UOM,erpnext/Setup
erpnext,Stock,Item,quality_inspection_template,link,Quality Inspection Template,erpnext/Stock
erpnext,Stock,Item,default_bom,link,BOM,erpnext/Manufacturing
erpnext,Stock,Item,default_item_manufacturer,link,Manufacturer,erpnext/Stock
erpnext,Stock,Item,purchase_tax_withholding_category,link,Tax Withholding Category,erpnext/Accounts
erpnext,Stock,Item,sales_tax_withholding_category,link,Tax Withholding Category,erpnext/Accounts
erpnext,Stock,Item,barcodes,child_table,Item Barcode,erpnext/Stock
erpnext,Stock,Item,reorder_levels,child_table,Item Reorder,erpnext/Stock
erpnext,Stock,Item,uoms,child_table,UOM Conversion Detail,erpnext/Stock
erpnext,Stock,Item,attributes,child_table,Item Variant Attribute,erpnext/Stock
erpnext,Stock,Item,item_defaults,child_table,Item Default,erpnext/Stock
erpnext,Stock,Item,supplier_items,child_table,Item Supplier,erpnext/Stock
erpnext,Stock,Item,customer_items,child_table,Item Customer Detail,erpnext/Stock
erpnext,Stock,Item,taxes,child_table,Item Tax,erpnext/Stock
erpnext,Stock,Item,allowed_companies,multiselect,Company Restriction,erpnext/Stock
erpnext,Stock,Item Alternative,item_code,link,Item,erpnext/Stock
erpnext,Stock,Item Alternative,alternative_item_code,link,Item,erpnext/Stock
erpnext,Stock,Item Attribute,item_attribute_values,child_table,Item Attribute Value,erpnext/Stock
erpnext,Stock,Item Barcode,uom,link,UOM,erpnext/Setup
erpnext,Stock,Item Customer Detail,customer_name,link,Customer,erpnext/Selling
erpnext,Stock,Item Customer Detail,customer_group,link,Customer Group,erpnext/Setup
erpnext,Stock,Item Default,company,link,Company,erpnext/Setup
erpnext,Stock,Item Default,default_warehouse,link,Warehouse,erpnext/Stock
erpnext,Stock,Item Default,default_price_list,link,Price List,erpnext/Stock
erpnext,Stock,Item Default,default_discount_account,link,Account,erpnext/Accounts
erpnext,Stock,Item Default,default_inventory_account,link,Account,erpnext/Accounts
erpnext,Stock,Item Default,inventory_account_currency,link,Currency,frappe/Geo
erpnext,Stock,Item Default,buying_cost_center,link,Cost Center,erpnext/Accounts
erpnext,Stock,Item Default,default_supplier,link,Supplier,erpnext/Buying
erpnext,Stock,Item Default,expense_account,link,Account,erpnext/Accounts
erpnext,Stock,Item Default,default_provisional_account,link,Account,erpnext/Accounts
erpnext,Stock,Item Default,purchase_expense_account,link,Account,erpnext/Accounts
erpnext,Stock,Item Default,purchase_expense_contra_account,link,Account,erpnext/Accounts
erpnext,Stock,Item Default,expenses_added_to_stock_account,link,Account,erpnext/Accounts
erpnext,Stock,Item Default,expenses_added_to_stock_contra_account,link,Account,erpnext/Accounts
erpnext,Stock,Item Default,purchase_price_variance_account,link,Account,erpnext/Accounts
erpnext,Stock,Item Default,manufacturing_variance_account,link,Account,erpnext/Accounts
erpnext,Stock,Item Default,selling_cost_center,link,Cost Center,erpnext/Accounts
erpnext,Stock,Item Default,income_account,link,Account,erpnext/Accounts
erpnext,Stock,Item Default,default_cogs_account,link,Account,erpnext/Accounts
erpnext,Stock,Item Default,deferred_expense_account,link,Account,erpnext/Accounts
erpnext,Stock,Item Default,deferred_revenue_account,link,Account,erpnext/Accounts
erpnext,Stock,Item Lead Time,item_code,link,Item,erpnext/Stock
erpnext,Stock,Item Lead Time,stock_uom,link,UOM,erpnext/Setup
erpnext,Stock,Item Manufacturer,manufacturer,link,Manufacturer,erpnext/Stock
erpnext,Stock,Item Manufacturer,item_code,link,Item,erpnext/Stock
erpnext,Stock,Item Price,item_code,link,Item,erpnext/Stock
erpnext,Stock,Item Price,uom,link,UOM,erpnext/Setup
erpnext,Stock,Item Price,brand,link,Brand,erpnext/Setup
erpnext,Stock,Item Price,price_list,link,Price List,erpnext/Stock
erpnext,Stock,Item Price,customer,link,Customer,erpnext/Selling
erpnext,Stock,Item Price,supplier,link,Supplier,erpnext/Buying
erpnext,Stock,Item Price,currency,link,Currency,frappe/Geo
erpnext,Stock,Item Price,batch_no,link,Batch,erpnext/Stock
erpnext,Stock,Item Quality Inspection Parameter,specification,link,Quality Inspection Parameter,erpnext/Stock
erpnext,Stock,Item Quality Inspection Parameter,parameter_group,link,Quality Inspection Parameter Group,erpnext/Stock
erpnext,Stock,Item Reorder,warehouse_group,link,Warehouse,erpnext/Stock
erpnext,Stock,Item Reorder,warehouse,link,Warehouse,erpnext/Stock
erpnext,Stock,Item Standard Cost,item_code,link,Item,erpnext/Stock
erpnext,Stock,Item Standard Cost,company,link,Company,erpnext/Setup
erpnext,Stock,Item Standard Cost,revaluation_entry,link,Stock Reconciliation,erpnext/Stock
erpnext,Stock,Item Standard Cost,amended_from,link,Item Standard Cost,erpnext/Stock
erpnext,Stock,Item Supplier,supplier,link,Supplier,erpnext/Buying
erpnext,Stock,Item Tax,item_tax_template,link,Item Tax Template,erpnext/Accounts
erpnext,Stock,Item Tax,tax_category,link,Tax Category,erpnext/Accounts
erpnext,Stock,Item Variant,item_attribute,link,Item Attribute,erpnext/Stock
erpnext,Stock,Item Variant Attribute,variant_of,link,Item,erpnext/Stock
erpnext,Stock,Item Variant Attribute,attribute,link,Item Attribute,erpnext/Stock
erpnext,Stock,Item Variant Settings,fields,child_table,Variant Field,erpnext/Stock
erpnext,Stock,Landed Cost Item,item_code,link,Item,erpnext/Stock
erpnext,Stock,Landed Cost Item,cost_center,link,Cost Center,erpnext/Accounts
erpnext,Stock,Landed Cost Item,receipt_document,dynamic_link,<receipt_document_type>,polymorphic
